item,item_label,itemparent,itemparent_label,itemgrandparent,itemgrandparent_label,subclass,subclass_label,class,class_label,department,department_label,group,group_label,division,division_label,supplier,supplier_label,parentdiff1,parentdiff1_label,grandparentdiff1,grandparentdiff1_label,subclassdiff1,subclassdiff1_label,classdiff1,classdiff1_label,deptdiff1,deptdiff1_label,diff1,diff1_label,itemgrp1,itemgrp1_label,itemgrp2,itemgrp2_label
10001531,10001531 Perry's Ice Cream Banana Cream Pie Premium 1.5qt,10001531,10001531 Perry's Ice Cream Banana Cream Pie Premium 1.5qt,10001531,10001531 Perry's Ice Cream Banana Cream Pie Premium 1.5qt,303,303Perry's,82,82Ice Cream*,100,100Grocery,1300,Group 1,1,All Product,1000,Supplier 1,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,303,303Perry's,82,82Ice Cream*
10001619,10001619 Deluxe Art Supplies Easter Basket,10001619,10001619 Deluxe Art Supplies Easter Basket,10001619,10001619 Deluxe Art Supplies Easter Basket,304,304Easter Basket,83,83Easter Candy&Baskets*,100,100Grocery,1300,Group 1,1,All Product,1000,Supplier 1,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,304,304Easter Basket,83,83Easter Candy&Baskets*
10001622,10001622 Lizards Easter Basket with Toys and Assorted Candies,10001622,10001622 Lizards Easter Basket with Toys and Assorted Candies,10001622,10001622 Lizards Easter Basket with Toys and Assorted Candies,304,304Easter Basket,83,83Easter Candy&Baskets*,100,100Grocery,1300,Group 1,1,All Product,1000,Supplier 1,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,304,304Lizards,83,83Easter Candy&Baskets*
12000000,Emmentaler - Swiss,12100000,Emmentaler - Swiss,1210000,Emmentaler - Swiss,121000,Cheese - Europe,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121000,Cheese - Europe,12100,Cheese - Worldwide
12000001,Manchego - Spain,12100001,Manchego - Spain,1210001,Manchego - Spain,121000,Cheese - Europe,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121000,Cheese - Europe,12100,Cheese - Worldwide
12000002,Kaseri - Greece,12100002,Kaseri - Greece,1210002,Kaseri - Greece,121000,Cheese - Europe,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121000,Cheese - Europe,12100,Cheese - Worldwide
12000003,Stilton - UK,12100003,Stilton - UK,1210003,Stilton - UK,121000,Cheese - Europe,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121000,Cheese - Europe,12100,Cheese - Worldwide
12000010,Cheddar - Wisconsin,12100010,Cheddar - Wisconsin,1210010,Cheddar - Wisconsin,121001,Cheese - Americas,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121001,Cheese - Americas,12100,Cheese - Worldwide
12000011,Humboldt Fog - California,12100011,Humboldt Fog - California,1210011,Humboldt Fog - California,121001,Cheese - Americas,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121001,Cheese - Americas,12100,Cheese - Worldwide
12000012,Pepper Jack - Mexico,12100012,Pepper Jack - Mexico,1210012,Pepper Jack - Mexico,121001,Cheese - Americas,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121001,Cheese - Americas,12100,Cheese - Worldwide
12000020,Meredith Blue - Australia,12100020,Meredith Blue - Australia,1210020,Meredith Blue - Australia,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide
12000021,Kapiti Kikorangi - New Zealand,12100021,Kapiti Kikorangi - New Zealand,1210021,Kapiti Kikorangi - New Zealand,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide
12000022,Kadchgall - Pakistan/Afganistan,12100022,Kadchgall - Pakistan/Afganistan,1210022,Kadchgall - Pakistan/Afganistan,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide,1210,Deli - Cheese,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,121002,Cheese - Asia/Oceania,12100,Cheese - Worldwide
13000000,MacMurray Ranch Russian River Valley Pinot Noir 2011,13100000,MacMurray Ranch Russian River Valley Pinot Noir 2011,1310000,Pinot Noir,131000,wine,13100,wine,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131000,wine,13100,wine
13000001,Chateau Tanunda Grand Barossa Shiraz 2012 ÿ750ML,13100001,Chateau Tanunda Grand Barossa Shiraz 2012 ÿ750ML,1310001,Shiraz,131000,wine,13100,wine,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131000,wine,13100,wine
13000002,2009 Sanctus Saint-Emilion,13100002,2009 Sanctus Saint-Emilion,1310002,Malbec,131000,wine,13100,wine,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131000,wine,13100,wine
13000003,Vina Alicia Brote Negro 2007,13100003,Vina Alicia Brote Negro 2007,1310003,Merlot,131000,wine,13100,wine,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131000,wine,13100,wine
13000010,Red Delicious,13100010,Red Delicious,1310010,apples - red,131001,fruit,13101,fruit,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131001,fruit,13101,fruit
13000011,Granny Smith,13100011,Granny Smith,1310011,apples - green,131001,fruit,13101,fruit,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131001,fruit,13101,fruit
13000012,Sultanina,13100012,Sultanina,1310012,grapes,131001,fruit,13101,fruit,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131001,fruit,13101,fruit
13000021,Gorgonzola - Lombardy,13100021,Gorgonzola,1310021,blue cheese,131002,cheese,13102,Deli - Cheese,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131002,cheese,13102,Deli - Cheese
13000022,Camembert - Normandie,13100022,Camembert,1310022,soft cheese,131002,cheese,13102,Deli - Cheese,1311,Gourmet,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,131002,cheese,13102,Deli - Cheese
14000000,Emmentaler - Swiss*,14100000,Emmentaler - Swiss*,1410000,Emmentaler - Swiss*,141000,Cheese - Europe*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141000,Cheese - Europe*,14100,Cheese - Worldwide*
14000001,Manchego - Spain*,14100001,Manchego - Spain*,1410001,Manchego - Spain*,141000,Cheese - Europe*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141000,Cheese - Europe*,14100,Cheese - Worldwide*
14000002,Kaseri - Greece*,14100002,Kaseri - Greece*,1410002,Kaseri - Greece*,141000,Cheese - Europe*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141000,Cheese - Europe*,14100,Cheese - Worldwide*
14000003,Stilton - UK*,14100003,Stilton - UK*,1410003,Stilton - UK*,141000,Cheese - Europe*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141000,Cheese - Europe*,14100,Cheese - Worldwide*
14000010,Cheddar - Wisconsin*,14100010,Cheddar - Wisconsin*,1410010,Cheddar - Wisconsin*,141001,Cheese - Americas*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141001,Cheese - Americas*,14100,Cheese - Worldwide*
14000011,Humboldt Fog - California*,14100011,Humboldt Fog - California*,1410011,Humboldt Fog - California*,141001,Cheese - Americas*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141001,Cheese - Americas*,14100,Cheese - Worldwide*
14000012,Pepper Jack - Mexico*,14100012,Pepper Jack - Mexico*,1410012,Pepper Jack - Mexico*,141001,Cheese - Americas*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141001,Cheese - Americas*,14100,Cheese - Worldwide*
14000020,Meredith Blue - Australia*,14100020,Meredith Blue - Australia*,1410020,Meredith Blue - Australia*,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*
14000021,Kapiti Kikorangi - New Zealand*,14100021,Kapiti Kikorangi - New Zealand*,1410021,Kapiti Kikorangi - New Zealand*,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*
14000022,Kadchgall - Pakistan/Afganistan*,14100022,Kadchgall - Pakistan/Afganistan*,1410022,Kadchgall - Pakistan/Afganistan*,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*,1410,Deli - Cheese*,2500,Group 3,1,All Product,1002,Supplier 3,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,unassigned,Unassigned,141002,Cheese - Asia/Oceania*,14100,Cheese - Worldwide*
70010035,70010035 Capri Jean Dark Wash,70010035,70010035 Capri Jean Dark Wash,7003012,7003012 Skinny Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010035_WASH,70010035 Capri Jean Dark Wash,7003012_WASH,7003012 Skinny Jean,700208_WASH,700208 Denim,70023_WASH,70023 Bottoms,7012_WASH,7012 Women's Casuals Fast Fashion,_WASH,Wash,700208,700208 Denim,70023,70023 Bottoms
70010036,70010036 Denim Leggings,70010036,70010036 Denim Leggings,7003013,7003013 Denim Leggings,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010036_LEGGING,70010036 Denim Leggings,7003013_LEGGING,7003013 Denim Leggings,700208_LEGGING,700208 Denim,70023_LEGGING,70023 Bottoms,7012_LEGGING,7012 Women's Casuals Fast Fashion,_LEGGING,Legging,700208,700208 Denim,70023,70023 Bottoms
70010130,70010130 5 Pocket Jean Antique,70010130,70010130 5 Pocket Jean Antique,7003021,7003021 5 Pocket Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010130_POCKET,70010130 5 Pocket Jean Antique,7003021_POCKET,7003021 5 Pocket Jean,700208_POCKET,700208 Denim,70023_POCKET,70023 Bottoms,7012_POCKET,7012 Women's Casuals Fast Fashion,_POCKET,Pocket,700208,700208 Denim,70023,70023 Bottoms
70010123,70010123 5 Pocket Jean Faded,70010123,70010123 5 Pocket Jean Faded,7003021,7003021 5 Pocket Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010123_POCKET,70010123 5 Pocket Jean Faded,7003021_POCKET,7003021 5 Pocket Jean,700208_POCKET,700208 Denim,70023_POCKET,70023 Bottoms,7012_POCKET,7012 Women's Casuals Fast Fashion,_POCKET,Pocket,700208,700208 Denim,70023,70023 Bottoms
70010124,70010124 Relaxed Fit Jean Washed,70010124,70010124 Relaxed Fit Jean Washed,7003018,7003018 Relaxed Fit Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010124_WASH,70010124 Relaxed Fit Jean Washed,7003018_WASH,7003018 Relaxed Fit Jean,700208_WASH,700208 Denim,70023_WASH,70023 Bottoms,7012_WASH,7012 Women's Casuals Fast Fashion,_WASH,Wash,700208,700208 Denim,70023,70023 Bottoms
70010125,70010125 Relaxed Fit Jean Dark Wash,70010125,70010125 Relaxed Fit Jean Dark Wash,7003018,7003018 Relaxed Fit Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010125_DARKWASH,70010125 Relaxed Fit Jean Dark Wash,7003018_DARKWASH,7003018 Relaxed Fit Jean,700208_DARKWASH,700208 Denim,70023_DARKWASH,70023 Bottoms,7012_DARKWASH,7012 Women's Casuals Fast Fashion,_DARKWASH,Darkwash,700208,700208 Denim,70023,70023 Bottoms
70010126,70010126 Slim Fit Jean Light Wash,70010126,70010126 Slim Fit Jean Light Wash,7003019,7003019 Slim Fit Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010126_WASH,70010126 Slim Fit Jean Light Wash,7003019_WASH,7003019 Slim Fit Jean,700208_WASH,700208 Denim,70023_WASH,70023 Bottoms,7012_WASH,7012 Women's Casuals Fast Fashion,_WASH,Wash,700208,700208 Denim,70023,70023 Bottoms
70010127,70010127 Boot Cut Jean Dark Wash,70010127,70010127 Boot Cut Jean Dark Wash,7003020,7003020 Boot Cut Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010127_DARKWASH,70010127 Boot Cut Jean Dark Wash,7003020_DARKWASH,7003020 Boot Cut Jean,700208_DARKWASH,700208 Denim,70023_DARKWASH,70023 Bottoms,7012_DARKWASH,7012 Women's Casuals Fast Fashion,_DARKWASH,Darkwash,700208,700208 Denim,70023,70023 Bottoms
70010128,70010128 Boot Cut Jean Washed,70010128,70010128 Boot Cut Jean Washed,7003020,7003020 Boot Cut Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010128_WASH,70010128 Boot Cut Jean Washed,7003020_WASH,7003020 Boot Cut Jean,700208_WASH,700208 Denim,70023_WASH,70023 Bottoms,7012_WASH,7012 Women's Casuals Fast Fashion,_WASH,Wash,700208,700208 Denim,70023,70023 Bottoms
70010129,70010129 Boot Cut Jean Antique,70010129,70010129 Boot Cut Jean Antique,7003020,7003020 Boot Cut Jean,700208,700208 Denim,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010129_ANTIQUE,70010129 Boot Cut Jean Antique,7003020_ANTIQUE,7003020 Boot Cut Jean,700208_ANTIQUE,700208 Denim,70023_ANTIQUE,70023 Bottoms,7012_ANTIQUE,7012 Women's Casuals Fast Fashion,_ANTIQUE,Antique,700208,700208 Denim,70023,70023 Bottoms
70010039,70010039 Knee-Length Black,70010039,70010039 Knee-Length Black,7003015,7003015 Knee-Length,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010039_GREY,70010039 Knee-Length Black,7003015_BLACK,7003015 Knee-Length,700209_BLACK,700209 Skirts,70023_BLACK,70023 Bottoms,7012_BLACK,7012 Women's Casuals Fast Fashion,_BLACK,Black,700209,700209 Skirts,70023,70023 Bottoms
70010040,70010040 Midi Skirt Grey,70010040,70010040 Midi Skirt Grey,7003016,7003016 Midi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010040_STRIPE,70010040 Midi Skirt Grey,7003016_GREY,7003016 Midi Skirt,700209_GREY,700209 Skirts,70023_GREY,70023 Bottoms,7012_GREY,7012 Women's Casuals Fast Fashion,_GREY,Grey,700209,700209 Skirts,70023,70023 Bottoms
70010097,70010037 A-Line Skirt Grey,70010097,70010037 A-Line Skirt Grey,7003023,7003023 A-Line Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010097_BLACK,70010037 A-Line Skirt Grey,7003014_GREY,7003014 A-Line Skirt,700209_GREY,700209 Skirts,70023_GREY,70023 Bottoms,7012_GREY,7012 Women's Casuals Fast Fashion,_GREY,Grey,700209,700209 Skirts,70023,70023 Bottoms
70010098,70010098 Maxi Skirt Stripe,70010098,70010098 Maxi Skirt Stripe,7003014,7003014 Maxi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010098_GREY,70010098 Maxi Skirt Stripe,7003014_STRIPE,7003014 Maxi Skirt,700209_STRIPE,700209 Skirts,70023_STRIPE,70023 Bottoms,7012_STRIPE,7012 Women's Casuals Fast Fashion,_STRIPE,Stripe,700209,700209 Skirts,70023,70023 Bottoms
70010099,70010099 Pencil Skirt Black,70010099,70010099 Pencil Skirt Black,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010099_PENCIL,70010099 Pencil Skirt Black,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010100,70010100 Pencil Skirt Grey,70010100,70010100 Pencil Skirt Grey,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010100_PENCIL,70010100 Pencil Skirt Grey,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010101,70010101 Pencil Skirt Peach,70010101,70010101 Pencil Skirt Peach,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010101_PENCIL,70010101 Pencil Skirt Peach,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010102,70010102 Pencil Skirt Navy,70010102,70010102 Pencil Skirt Navy,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010102_PENCIL,70010102 Pencil Skirt Navy,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010103,70010103 Pencil Skirt Striped,70010103,70010103 Pencil Skirt Striped,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010103_PENCIL,70010103 Pencil Skirt Striped,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010104,70010104 Pencil Skirt Floral,70010104,70010104 Pencil Skirt Floral,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010104_PENCIL,70010104 Pencil Skirt Floral,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010105,70010105 Pencil Skirt Sun Flowers,70010105,70010105 Pencil Skirt Sun Flowers,7003017,7003017 Pencil Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010105_PENCIL,70010105 Pencil Skirt Sun Flowers,7003017_PENCIL,7003017 Pencil Skirt,700209_PENCIL,700209 Skirts,70023_PENCIL,70023 Bottoms,7012_PENCIL,7012 Women's Casuals Fast Fashion,_PENCIL,Pencil,700209,700209 Skirts,70023,70023 Bottoms
70010106,70010106 A-Line Skirt White,70010106,70010106 A-Line Skirt White,7003023,7003023 A-Line Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010106_A,70010106 A-Line Skirt White,7003014_A,7003014 A-Line Skirt,700209_A,700209 Skirts,70023_A,70023 Bottoms,7012_A,7012 Women's Casuals Fast Fashion,_A,Aline,700209,700209 Skirts,70023,70023 Bottoms
70010107,70010107 A-Line Skirt Blue,70010107,70010107 A-Line Skirt Blue,7003023,7003023 A-Line Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010107_A,70010107 A-Line Skirt Blue,7003014_A,7003014 A-Line Skirt,700209_A,700209 Skirts,70023_A,70023 Bottoms,7012_A,7012 Women's Casuals Fast Fashion,_A,Aline,700209,700209 Skirts,70023,70023 Bottoms
70010108,70010108 A-Line Skirt Red,70010108,70010108 A-Line Skirt Red,7003023,7003023 A-Line Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010108_A,70010108 A-Line Skirt Red,7003014_A,7003014 A-Line Skirt,700209_A,700209 Skirts,70023_A,70023 Bottoms,7012_A,7012 Women's Casuals Fast Fashion,_A,Aline,700209,700209 Skirts,70023,70023 Bottoms
70010109,70010109 A-Line Skirt Tweed,70010109,70010109 A-Line Skirt Tweed,7003023,7003023 A-Line Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010109_A,70010109 A-Line Skirt Tweed,7003014_A,7003014 A-Line Skirt,700209_A,700209 Skirts,70023_A,70023 Bottoms,7012_A,7012 Women's Casuals Fast Fashion,_A,Aline,700209,700209 Skirts,70023,70023 Bottoms
70010110,70010110 Maxi Skirt Floral,70010110,70010110 Maxi Skirt Floral,7003014,7003014 Maxi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010110_MAXI,70010038170010038 Maxi Skirt Stripe,7003014_MAXI,7003014 Maxi Skirt,700209_MAXI,700209 Skirts,70023_MAXI,70023 Bottoms,7012_MAXI,7012 Women's Casuals Fast Fashion,_MAXI,Maxi,700209,700209 Skirts,70023,70023 Bottoms
70010111,70010111 Maxi Skirt Nautical,70010111,70010111 Maxi Skirt Nautical,7003014,7003014 Maxi Skirt,700209,700209 Skirts,70023,70023 Bottoms,7012,7012 Women's Casuals Fast Fashion,7000,Group 7,1,All Product,1000,Supplier 1,70010111_MAXI,70010039 Knee-Length Black,7003014_MAXI,7003014 Maxi Skirt,700209_MAXI,700209 Skirts,70023_MAXI,70023 Bottoms,7012_MAXI,7012 Women's Casuals Fast Fashion,_MAXI,Maxi,700209,700209 Skirts,70023,70023 Bottoms
